street_id,name,name_ja,klass,length_m,width_m,lanes,speed_kmh,oneway,centrality
17563,Hon-ShioNishi-dōri,本潮西通り,local,59.8,7.5,2,30.0,False,0.0009
17564,Hon-ShioNishi-dōri,本潮西通り,collector,59.4,13.0,2,40.0,False,0.0286
17565,Hon-ShioNishi-dōri,本潮西通り,collector,59.3,13.0,2,40.0,False,0.0297
17566,Hon-ShioNishi-dōri,本潮西通り,local,59.3,7.5,2,30.0,False,0.003
17567,Hon-ShioNishi-dōri,本潮西通り,local,59.6,7.5,2,30.0,False,0.0026
17568,Hon-ShioNishi-dōri,本潮西通り,local,60.0,7.5,2,30.0,False,0.0022
17569,Hon-ShioNishi-dōri,本潮西通り,local,60.6,7.5,2,30.0,False,0.0012
17570,Hon-ShioNishi-dōri,本潮西通り,local,61.1,7.5,2,30.0,False,0.0001
17571,Hon-ShioNishi-dōri,本潮西通り,local,61.6,7.5,2,30.0,False,0.0001
17572,Hon-ShioNishi-dōri,本潮西通り,local,43.2,7.5,2,30.0,False,0.0001
17573,Shimo-IshiMinami-dōri,下石南通り,local,40.2,7.5,2,30.0,False,0.0028
17574,Shimo-IshiMinami-dōri,下石南通り,local,62.1,7.5,2,30.0,False,0.0056
17575,Shimo-IshiMinami-dōri,下石南通り,local,62.1,7.5,2,30.0,False,0.0029
17576,Shimo-IshiMinami-dōri,下石南通り,local,62.3,7.5,2,30.0,False,0.0003
17577,Shimo-IshiMinami-dōri,下石南通り,local,62.4,7.5,2,30.0,False,0.0002
17578,Shimo-IshiMinami-dōri,下石南通り,local,62.6,7.5,2,30.0,False,0.0002
17579,Shimo-IshiMinami-dōri,下石南通り,local,62.7,7.5,2,30.0,False,0.0001
17580,Shimo-IshiMinami-dōri,下石南通り,local,62.8,7.5,2,30.0,False,0.0001
17581,Shimo-IshiMinami-dōri,下石南通り,local,62.8,7.5,2,30.0,False,0.0001
17582,Shimo-IshiMinami-dōri,下石南通り,local,125.5,7.5,2,30.0,False,0.0001
17583,Shimo-IshiMinami-dōri,下石南通り,local,62.6,7.5,2,30.0,False,0.0002
17584,Shimo-IshiMinami-dōri,下石南通り,local,186.6,7.5,2,30.0,False,0.0003
17585,Shimo-IshiMinami-dōri,下石南通り,local,62.0,7.5,2,30.0,False,0.0005
17586,Shimo-IshiMinami-dōri,下石南通り,local,61.8,7.5,2,30.0,False,0.0007
17587,Shimo-IshiMinami-dōri,下石南通り,local,61.4,7.5,2,30.0,False,0.0008
17588,Shimo-IshiMinami-dōri,下石南通り,local,121.2,7.5,2,30.0,False,0.0006
17589,Shimo-IshiMinami-dōri,下石南通り,local,59.9,7.5,2,30.0,False,0.0004
17590,Shimo-IshiMinami-dōri,下石南通り,collector,59.6,13.0,2,40.0,False,0.028
17591,Shimo-IshiMinami-dōri,下石南通り,collector,59.4,13.0,2,40.0,False,0.0287
17592,Shimo-IshiMinami-dōri,下石南通り,local,59.5,7.5,2,30.0,False,0.0016
17593,Shimo-IshiMinami-dōri,下石南通り,local,59.7,7.5,2,30.0,False,0.0009
17594,Shimo-IshiMinami-dōri,下石南通り,local,60.1,7.5,2,30.0,False,0.0002
17595,Shimo-IshiMinami-dōri,下石南通り,local,60.6,7.5,2,30.0,False,0.0002
17596,Shimo-IshiMinami-dōri,下石南通り,local,61.2,7.5,2,30.0,False,0.0001
17597,Shimo-IshiMinami-dōri,下石南通り,local,42.3,7.5,2,30.0,False,0.0
17598,HigashiNishi-dōri,東西通り,local,34.8,7.5,2,30.0,False,0.0026
17599,HigashiNishi-dōri,東西通り,local,62.1,7.5,2,30.0,False,0.0051
17600,HigashiNishi-dōri,東西通り,local,62.2,7.5,2,30.0,False,0.0027
17601,HigashiNishi-dōri,東西通り,local,62.3,7.5,2,30.0,False,0.0003
17602,HigashiNishi-dōri,東西通り,local,62.4,7.5,2,30.0,False,0.0002
17603,HigashiNishi-dōri,東西通り,local,62.4,7.5,2,30.0,False,0.0002
17604,HigashiNishi-dōri,東西通り,local,62.5,7.5,2,30.0,False,0.0001
17605,HigashiNishi-dōri,東西通り,local,62.6,7.5,2,30.0,False,0.0001
17606,HigashiNishi-dōri,東西通り,local,125.2,7.5,2,30.0,False,0.0001
17607,HigashiNishi-dōri,東西通り,local,62.5,7.5,2,30.0,False,0.0002
17608,HigashiNishi-dōri,東西通り,local,186.5,7.5,2,30.0,False,0.0002
17609,HigashiNishi-dōri,東西通り,local,62.0,7.5,2,30.0,False,0.0004
17610,HigashiNishi-dōri,東西通り,local,61.8,7.5,2,30.0,False,0.0004
17611,HigashiNishi-dōri,東西通り,local,61.4,7.5,2,30.0,False,0.0003
17612,HigashiNishi-dōri,東西通り,local,121.5,7.5,2,30.0,False,0.0003
17613,HigashiNishi-dōri,東西通り,local,60.2,7.5,2,30.0,False,0.0003
17614,HigashiNishi-dōri,東西通り,collector,59.9,13.0,2,40.0,False,0.028
17615,HigashiNishi-dōri,東西通り,collector,59.8,13.0,2,40.0,False,0.0287
17616,HigashiNishi-dōri,東西通り,local,59.9,7.5,2,30.0,False,0.0016
17617,HigashiNishi-dōri,東西通り,local,60.1,7.5,2,30.0,False,0.0008
17618,HigashiNishi-dōri,東西通り,local,60.4,7.5,2,30.0,False,0.0002
17619,HigashiNishi-dōri,東西通り,local,42.2,7.5,2,30.0,False,0.0001
17620,Minami-MinamiKi-dōri,南南機通り,local,31.6,7.5,2,30.0,False,0.0023
17621,Minami-MinamiKi-dōri,南南機通り,local,62.0,7.5,2,30.0,False,0.0046
17622,Minami-MinamiKi-dōri,南南機通り,local,62.0,7.5,2,30.0,False,0.0024
17623,Minami-MinamiKi-dōri,南南機通り,local,62.0,7.5,2,30.0,False,0.0002
17624,Minami-MinamiKi-dōri,南南機通り,local,62.1,7.5,2,30.0,False,0.0002
17625,Minami-MinamiKi-dōri,南南機通り,local,62.1,7.5,2,30.0,False,0.0001
17626,Minami-MinamiKi-dōri,南南機通り,local,62.2,7.5,2,30.0,False,0.0001
17627,Minami-MinamiKi-dōri,南南機通り,local,124.6,7.5,2,30.0,False,0.0001
17628,Minami-MinamiKi-dōri,南南機通り,local,62.3,7.5,2,30.0,False,0.0001
17629,Minami-MinamiKi-dōri,南南機通り,local,186.3,7.5,2,30.0,False,0.0002
17630,Minami-MinamiKi-dōri,南南機通り,local,62.0,7.5,2,30.0,False,0.0003
17631,Minami-MinamiKi-dōri,南南機通り,local,61.9,7.5,2,30.0,False,0.0003
17632,Minami-MinamiKi-dōri,南南機通り,local,61.6,7.5,2,30.0,False,0.0002
17633,Minami-MinamiKi-dōri,南南機通り,local,122.2,7.5,2,30.0,False,0.0003
17634,Minami-MinamiKi-dōri,南南機通り,local,60.7,7.5,2,30.0,False,0.0003
17635,Minami-MinamiKi-dōri,南南機通り,collector,60.5,13.0,2,40.0,False,0.028
17636,Minami-MinamiKi-dōri,南南機通り,collector,60.5,13.0,2,40.0,False,0.0286
17637,Minami-MinamiKi-dōri,南南機通り,local,60.5,7.5,2,30.0,False,0.0015
17638,Midori-TenMatsu-dōri,緑天松通り,local,27.4,7.5,2,30.0,False,0.0014
17639,Midori-TenMatsu-dōri,緑天松通り,local,14.7,7.5,2,30.0,False,0.0007
17640,Hon-SakuraShima-dōri,本桜島通り,local,29.9,7.5,2,30.0,False,0.0021
17641,Hon-SakuraShima-dōri,本桜島通り,local,61.7,7.5,2,30.0,False,0.0042
17642,Hon-SakuraShima-dōri,本桜島通り,local,61.6,7.5,2,30.0,False,0.0021
17643,Hon-SakuraShima-dōri,本桜島通り,local,61.6,7.5,2,30.0,False,0.0002
17644,Hon-SakuraShima-dōri,本桜島通り,local,61.6,7.5,2,30.0,False,0.0001
17645,Hon-SakuraShima-dōri,本桜島通り,local,61.7,7.5,2,30.0,False,0.0001
17646,Hon-SakuraShima-dōri,本桜島通り,local,123.7,7.5,2,30.0,False,0.0
17647,Hon-SakuraShima-dōri,本桜島通り,local,62.0,7.5,2,30.0,False,0.0001
17648,Hon-SakuraShima-dōri,本桜島通り,local,186.0,7.5,2,30.0,False,0.0001
17649,Hon-SakuraShima-dōri,本桜島通り,local,62.0,7.5,2,30.0,False,0.0002
17650,Hon-SakuraShima-dōri,本桜島通り,local,61.9,7.5,2,30.0,False,0.0003
17651,Hon-SakuraShima-dōri,本桜島通り,local,61.8,7.5,2,30.0,False,0.0002
17652,Hon-SakuraShima-dōri,本桜島通り,local,123.1,7.5,2,30.0,False,0.0002
17653,Hon-SakuraShima-dōri,本桜島通り,local,61.4,7.5,2,30.0,False,0.0002
17654,Hon-SakuraShima-dōri,本桜島通り,collector,61.3,13.0,2,40.0,False,0.0279
17655,Hon-SakuraShima-dōri,本桜島通り,collector,61.3,13.0,2,40.0,False,0.0286
17656,FuruAo-dōri,古青通り,local,27.9,7.5,2,30.0,False,0.0014
17657,FuruAo-dōri,古青通り,local,14.5,7.5,2,30.0,False,0.0006
17658,Asa-TenGin-dōri,朝天銀通り,local,28.5,7.5,2,30.0,False,0.0019
17659,Asa-TenGin-dōri,朝天銀通り,local,61.2,7.5,2,30.0,False,0.0038
17660,Asa-TenGin-dōri,朝天銀通り,local,61.1,7.5,2,30.0,False,0.0021
17661,Asa-TenGin-dōri,朝天銀通り,local,61.1,7.5,2,30.0,False,0.0005
17662,Asa-TenGin-dōri,朝天銀通り,local,61.1,7.5,2,30.0,False,0.0005
17663,Asa-TenGin-dōri,朝天銀通り,local,122.7,7.5,2,30.0,False,0.0004
17664,Asa-TenGin-dōri,朝天銀通り,local,61.6,7.5,2,30.0,False,0.0004
17665,Asa-TenGin-dōri,朝天銀通り,local,185.6,7.5,2,30.0,False,0.0004
17666,Asa-TenGin-dōri,朝天銀通り,local,62.0,7.5,2,30.0,False,0.0005
17667,Asa-TenGin-dōri,朝天銀通り,local,62.0,7.5,2,30.0,False,0.0006
17668,Asa-TenGin-dōri,朝天銀通り,local,62.0,7.5,2,30.0,False,0.0005
17669,Asa-TenGin-dōri,朝天銀通り,local,124.1,7.5,2,30.0,False,0.0006
17670,Asa-TenGin-dōri,朝天銀通り,local,62.2,7.5,2,30.0,False,0.0007
17671,Asa-TenGin-dōri,朝天銀通り,collector,62.2,13.0,2,40.0,False,0.0285
17672,Asa-TenGin-dōri,朝天銀通り,collector,30.9,13.0,2,40.0,False,0.0386
17673,Haru-NamiTani-dōri,春波谷通り,local,14.0,7.5,2,30.0,False,0.0104
17674,TetsuGin-dōri,鉄銀通り,local,27.1,7.5,2,30.0,False,0.0015
17675,TetsuGin-dōri,鉄銀通り,local,60.6,7.5,2,30.0,False,0.003
17676,TetsuGin-dōri,鉄銀通り,local,60.5,7.5,2,30.0,False,0.0029
17677,TetsuGin-dōri,鉄銀通り,local,60.6,7.5,2,30.0,False,0.0015
17678,TetsuGin-dōri,鉄銀通り,local,121.7,7.5,2,30.0,False,0.0002
17679,TetsuGin-dōri,鉄銀通り,local,61.2,7.5,2,30.0,False,0.0002
17680,TetsuGin-dōri,鉄銀通り,local,185.2,7.5,2,30.0,False,0.0001
17681,TetsuGin-dōri,鉄銀通り,local,62.0,7.5,2,30.0,False,0.0002
17682,TetsuGin-dōri,鉄銀通り,local,62.1,7.5,2,30.0,False,0.0001
17683,TetsuGin-dōri,鉄銀通り,local,62.2,7.5,2,30.0,False,0.0
17684,TetsuGin-dōri,鉄銀通り,local,125.1,7.5,2,30.0,False,0.0001
17685,TetsuGin-dōri,鉄銀通り,local,54.1,7.5,2,30.0,False,0.0001
17686,Higashi-YamaSuna-dōri,東山砂通り,local,41.0,7.5,2,30.0,False,0.0012
17687,Higashi-YamaSuna-dōri,東山砂通り,local,60.1,7.5,2,30.0,False,0.0024
17688,Higashi-YamaSuna-dōri,東山砂通り,local,120.8,7.5,2,30.0,False,0.0013
17689,Higashi-YamaSuna-dōri,東山砂通り,local,60.9,7.5,2,30.0,False,0.0003
17690,Higashi-YamaSuna-dōri,東山砂通り,local,184.8,7.5,2,30.0,False,0.0002
17691,Higashi-YamaSuna-dōri,東山砂通り,local,62.0,7.5,2,30.0,False,0.0003
17692,Higashi-YamaSuna-dōri,東山砂通り,local,62.1,7.5,2,30.0,False,0.0003
17693,Higashi-YamaSuna-dōri,東山砂通り,local,62.4,7.5,2,30.0,False,0.0002
17694,Higashi-YamaSuna-dōri,東山砂通り,local,123.5,7.5,2,30.0,False,0.0002
17695,Aki-MinatoTen-dōri,秋港天通り,local,39.6,7.5,2,30.0,False,0.001
17696,Aki-MinatoTen-dōri,秋港天通り,local,120.0,7.5,2,30.0,False,0.0019
17697,Aki-MinatoTen-dōri,秋港天通り,local,60.6,7.5,2,30.0,False,0.0011
17698,Aki-MinatoTen-dōri,秋港天通り,local,184.4,7.5,2,30.0,False,0.0004
17699,Aki-MinatoTen-dōri,秋港天通り,local,62.0,7.5,2,30.0,False,0.0004
17700,Aki-MinatoTen-dōri,秋港天通り,local,62.2,7.5,2,30.0,False,0.0003
17701,Aki-MinatoTen-dōri,秋港天通り,local,62.6,7.5,2,30.0,False,0.0002
17702,Aki-MinatoTen-dōri,秋港天通り,local,67.3,7.5,2,30.0,False,0.0001
17703,Ao-KumoTsuki-dōri,青雲月通り,local,98.5,7.5,2,30.0,False,0.0007
17704,Ao-KumoTsuki-dōri,青雲月通り,local,60.4,7.5,2,30.0,False,0.0008
17705,Ao-KumoTsuki-dōri,青雲月通り,local,184.2,7.5,2,30.0,False,0.0002
17706,Ao-KumoTsuki-dōri,青雲月通り,local,38.6,7.5,2,30.0,False,0.0001
17707,Naka-ShinMiya-dōri,中新宮通り,local,38.2,7.5,2,30.0,False,0.0006
17708,Naka-ShinMiya-dōri,中新宮通り,local,60.3,7.5,2,30.0,False,0.001
17709,Naka-ShinMiya-dōri,中新宮通り,local,184.1,7.5,2,30.0,False,0.0006
17710,Naka-ShinMiya-dōri,中新宮通り,local,62.0,7.5,2,30.0,False,0.0002
17711,Naka-ShinMiya-dōri,中新宮通り,local,62.2,7.5,2,30.0,False,0.0002
17712,SakaTaka-dōri,坂高通り,local,15.0,7.5,2,30.0,False,0.0001
17713,Higashi-HikariSakura-dōri,東光桜通り,local,38.1,7.5,2,30.0,False,0.0003
17714,Higashi-HikariSakura-dōri,東光桜通り,local,184.1,7.5,2,30.0,False,0.0006
17715,Higashi-HikariSakura-dōri,東光桜通り,local,62.0,7.5,2,30.0,False,0.0003
17716,Haru-NishiWa-dōri,春西輪通り,local,18.2,7.5,2,30.0,False,0.0001
17717,Yū-TakaNaga-dōri,夕高長通り,local,161.4,7.5,2,30.0,False,0.0002
17718,Kurenai-SakuraShin-dōri,紅桜新通り,local,20.7,7.5,2,30.0,False,0.0002
17719,KitaHigashi-dōri,北東通り,local,60.7,7.5,2,30.0,False,0.0
17720,Yū-BashiTsuki-dōri,夕橋月通り,local,58.3,7.5,2,30.0,False,0.0003
17721,Yū-BashiTsuki-dōri,夕橋月通り,local,62.0,7.5,2,30.0,False,0.0004
17722,Yū-BashiTsuki-dōri,夕橋月通り,local,62.0,7.5,2,30.0,False,0.0003
17723,Yū-BashiTsuki-dōri,夕橋月通り,local,61.9,7.5,2,30.0,False,0.0002
17724,Yū-BashiTsuki-dōri,夕橋月通り,local,61.9,7.5,2,30.0,False,0.0001
17725,Minami-KiSakura-dōri,南機桜通り,collector,13.7,13.0,2,40.0,False,0.059
17726,Soto-KamiShio-dōri,外神潮通り,collector,62.1,13.0,2,40.0,False,0.0723
17727,Soto-KamiShio-dōri,外神潮通り,collector,62.1,13.0,2,40.0,False,0.0264
17728,Soto-KamiShio-dōri,外神潮通り,collector,62.2,13.0,2,40.0,False,0.0259
17729,Soto-KamiShio-dōri,外神潮通り,collector,62.3,13.0,2,40.0,False,0.0253
17730,Soto-KamiShio-dōri,外神潮通り,collector,62.4,13.0,2,40.0,False,0.0245
17731,Soto-KamiShio-dōri,外神潮通り,collector,62.5,13.0,2,40.0,False,0.0236
17732,Soto-KamiShio-dōri,外神潮通り,collector,62.5,13.0,2,40.0,False,0.0231
17733,Soto-KamiShio-dōri,外神潮通り,collector,62.5,13.0,2,40.0,False,0.0226
17734,Soto-KamiShio-dōri,外神潮通り,collector,60.2,13.0,2,40.0,False,0.022
17735,Naka-HikariMiya-dōri,中光宮通り,local,8.6,7.5,2,30.0,False,0.0103
17736,Naka-HikariMiya-dōri,中光宮通り,collector,4.7,13.0,2,40.0,False,0.0205
17737,Kita-SakaNishi-dōri,北坂西通り,local,60.7,7.5,2,30.0,False,0.0102
17738,Kita-SakaNishi-dōri,北坂西通り,local,60.8,7.5,2,30.0,False,0.0103
17739,Kita-SakaNishi-dōri,北坂西通り,local,61.1,7.5,2,30.0,False,0.0103
17740,Kita-SakaNishi-dōri,北坂西通り,local,61.4,7.5,2,30.0,False,0.0001
17741,Kita-SakaNishi-dōri,北坂西通り,local,61.7,7.5,2,30.0,False,0.0002
17742,Kita-SakaNishi-dōri,北坂西通り,local,61.9,7.5,2,30.0,False,0.0101
17743,Kita-SakaNishi-dōri,北坂西通り,collector,62.0,13.0,2,40.0,False,0.0557
17744,Kita-SakaNishi-dōri,北坂西通り,collector,62.1,13.0,2,40.0,False,0.046
17745,Kita-SakaNishi-dōri,北坂西通り,local,62.3,7.5,2,30.0,False,0.0006
17746,Kita-SakaNishi-dōri,北坂西通り,local,62.5,7.5,2,30.0,False,0.0006
17747,Kita-SakaNishi-dōri,北坂西通り,local,62.8,7.5,2,30.0,False,0.0006
17748,Kita-SakaNishi-dōri,北坂西通り,local,63.0,7.5,2,30.0,False,0.0005
17749,Kita-SakaNishi-dōri,北坂西通り,local,63.1,7.5,2,30.0,False,0.0005
17750,Kita-SakaNishi-dōri,北坂西通り,local,63.1,7.5,2,30.0,False,0.0006
17751,Kita-SakaNishi-dōri,北坂西通り,local,63.1,7.5,2,30.0,False,0.0006
17752,Kita-SakaNishi-dōri,北坂西通り,local,63.0,7.5,2,30.0,False,0.0112
17753,Kita-SakaNishi-dōri,北坂西通り,local,55.6,7.5,2,30.0,False,0.0109
17754,Kurenai-AshiNishi-dōri,紅葦西通り,local,12.8,7.5,2,30.0,False,0.0003
17755,Kurenai-AshiNishi-dōri,紅葦西通り,local,7.0,7.5,2,30.0,False,0.0
17756,Kami-MatsuAshi-dōri,上松葦通り,local,60.6,7.5,2,30.0,False,0.0053
17757,Kami-MatsuAshi-dōri,上松葦通り,local,60.3,7.5,2,30.0,False,0.005
17758,Kami-MatsuAshi-dōri,上松葦通り,local,60.2,7.5,2,30.0,False,0.0002
17759,Kami-MatsuAshi-dōri,上松葦通り,local,60.2,7.5,2,30.0,False,0.0103
17760,Kami-MatsuAshi-dōri,上松葦通り,local,60.3,7.5,2,30.0,False,0.0103
17761,Kami-MatsuAshi-dōri,上松葦通り,local,60.6,7.5,2,30.0,False,0.0102
17762,Kami-MatsuAshi-dōri,上松葦通り,local,60.9,7.5,2,30.0,False,0.0102
17763,Kami-MatsuAshi-dōri,上松葦通り,local,61.3,7.5,2,30.0,False,0.0001
17764,Kami-MatsuAshi-dōri,上松葦通り,local,61.7,7.5,2,30.0,False,0.0002
17765,Kami-MatsuAshi-dōri,上松葦通り,local,61.9,7.5,2,30.0,False,0.01
17766,Kami-MatsuAshi-dōri,上松葦通り,collector,62.0,13.0,2,40.0,False,0.0456
17767,Kami-MatsuAshi-dōri,上松葦通り,collector,62.2,13.0,2,40.0,False,0.036
17768,Kami-MatsuAshi-dōri,上松葦通り,local,62.5,7.5,2,30.0,False,0.0005
17769,Kami-MatsuAshi-dōri,上松葦通り,local,62.9,7.5,2,30.0,False,0.0005
17770,Kami-MatsuAshi-dōri,上松葦通り,local,63.2,7.5,2,30.0,False,0.0005
17771,Kami-MatsuAshi-dōri,上松葦通り,local,63.5,7.5,2,30.0,False,0.0005
17772,Kami-MatsuAshi-dōri,上松葦通り,local,63.7,7.5,2,30.0,False,0.0005
17773,Kami-MatsuAshi-dōri,上松葦通り,local,63.8,7.5,2,30.0,False,0.0005
17774,Kami-MatsuAshi-dōri,上松葦通り,local,63.7,7.5,2,30.0,False,0.0006
17775,Kami-MatsuAshi-dōri,上松葦通り,local,63.5,7.5,2,30.0,False,0.0112
17776,Kami-MatsuAshi-dōri,上松葦通り,collector,63.2,13.0,2,40.0,False,0.0216
17777,Kami-MatsuAshi-dōri,上松葦通り,local,49.4,7.5,2,30.0,False,0.0107
17778,Shin-HiroTetsu-dōri,新広鉄通り,local,44.3,7.5,2,30.0,False,0.0046
17779,Hon-TeraShin-dōri,本寺新通り,collector,25.2,13.0,2,40.0,False,0.0263
17780,Shin-HiroTetsu-dōri,新広鉄通り,collector,37.0,13.0,2,40.0,False,0.0387
17781,Shin-HiroTetsu-dōri,新広鉄通り,collector,62.0,13.0,2,40.0,False,0.0171
17782,Shin-HiroTetsu-dōri,新広鉄通り,local,61.6,7.5,2,30.0,False,0.0001
17783,Shin-HiroTetsu-dōri,新広鉄通り,local,61.2,7.5,2,30.0,False,0.0002
17784,Shin-HiroTetsu-dōri,新広鉄通り,local,60.7,7.5,2,30.0,False,0.0006
17785,Shin-HiroTetsu-dōri,新広鉄通り,local,60.3,7.5,2,30.0,False,0.0052
17786,Shin-HiroTetsu-dōri,新広鉄通り,local,60.0,7.5,2,30.0,False,0.0048
17787,Shin-HiroTetsu-dōri,新広鉄通り,local,59.9,7.5,2,30.0,False,0.0001
17788,Shin-HiroTetsu-dōri,新広鉄通り,local,59.9,7.5,2,30.0,False,0.0101
17789,Shin-HiroTetsu-dōri,新広鉄通り,local,60.0,7.5,2,30.0,False,0.0101
17790,Shin-HiroTetsu-dōri,新広鉄通り,local,60.3,7.5,2,30.0,False,0.0101
17791,Shin-HiroTetsu-dōri,新広鉄通り,local,60.7,7.5,2,30.0,False,0.0101
17792,Shin-HiroTetsu-dōri,新広鉄通り,local,61.2,7.5,2,30.0,False,0.0001
17793,Shin-HiroTetsu-dōri,新広鉄通り,local,61.6,7.5,2,30.0,False,0.0001
17794,Shin-HiroTetsu-dōri,新広鉄通り,local,61.9,7.5,2,30.0,False,0.0099
17795,Shin-HiroTetsu-dōri,新広鉄通り,collector,62.0,13.0,2,40.0,False,0.0455
17796,Shin-HiroTetsu-dōri,新広鉄通り,collector,62.2,13.0,2,40.0,False,0.0359
17797,Shin-HiroTetsu-dōri,新広鉄通り,local,62.7,7.5,2,30.0,False,0.0004
17798,Shin-HiroTetsu-dōri,新広鉄通り,local,63.2,7.5,2,30.0,False,0.0004
17799,Shin-HiroTetsu-dōri,新広鉄通り,local,63.7,7.5,2,30.0,False,0.0004
17800,Shin-HiroTetsu-dōri,新広鉄通り,local,64.1,7.5,2,30.0,False,0.0004
17801,Shin-HiroTetsu-dōri,新広鉄通り,local,64.3,7.5,2,30.0,False,0.0004
17802,Shin-HiroTetsu-dōri,新広鉄通り,local,64.4,7.5,2,30.0,False,0.0004
17803,Shin-HiroTetsu-dōri,新広鉄通り,local,64.3,7.5,2,30.0,False,0.0004
17804,Shin-HiroTetsu-dōri,新広鉄通り,local,64.1,7.5,2,30.0,False,0.0005
17805,Shin-HiroTetsu-dōri,新広鉄通り,local,63.7,7.5,2,30.0,False,0.0109
17806,Shin-HiroTetsu-dōri,新広鉄通り,local,63.2,7.5,2,30.0,False,0.0136
17807,Shin-HiroTetsu-dōri,新広鉄通り,local,42.7,7.5,2,30.0,False,0.003
17808,Shiro-MinamiKita-dōri,白南北通り,local,44.4,7.5,2,30.0,False,0.0001
17809,Shiro-MinamiKita-dōri,白南北通り,local,62.5,7.5,2,30.0,False,0.0046
17810,Shiro-MinamiKita-dōri,白南北通り,collector,62.1,13.0,2,40.0,False,0.0216
17811,Shiro-MinamiKita-dōri,白南北通り,collector,61.9,13.0,2,40.0,False,0.017
17812,Shiro-MinamiKita-dōri,白南北通り,local,61.6,7.5,2,30.0,False,0.0
17813,Shiro-MinamiKita-dōri,白南北通り,local,61.1,7.5,2,30.0,False,0.0001
17814,Shiro-MinamiKita-dōri,白南北通り,local,60.5,7.5,2,30.0,False,0.0004
17815,Shiro-MinamiKita-dōri,白南北通り,local,60.1,7.5,2,30.0,False,0.0049
17816,Shiro-MinamiKita-dōri,白南北通り,local,59.8,7.5,2,30.0,False,0.0045
17817,Shiro-MinamiKita-dōri,白南北通り,local,59.6,7.5,2,30.0,False,0.0001
17818,Shiro-MinamiKita-dōri,白南北通り,local,59.6,7.5,2,30.0,False,0.01
17819,Shiro-MinamiKita-dōri,白南北通り,local,59.8,7.5,2,30.0,False,0.01
17820,Shiro-MinamiKita-dōri,白南北通り,local,60.1,7.5,2,30.0,False,0.01
17821,Shiro-MinamiKita-dōri,白南北通り,local,60.6,7.5,2,30.0,False,0.01
17822,Shiro-MinamiKita-dōri,白南北通り,local,61.1,7.5,2,30.0,False,0.0
17823,Shiro-MinamiKita-dōri,白南北通り,local,61.6,7.5,2,30.0,False,0.0001
17824,Shiro-MinamiKita-dōri,白南北通り,local,61.9,7.5,2,30.0,False,0.0101
17825,Shiro-MinamiKita-dōri,白南北通り,collector,62.0,13.0,2,40.0,False,0.046
17826,Shiro-MinamiKita-dōri,白南北通り,collector,62.3,13.0,2,40.0,False,0.0364
17827,Shiro-MinamiKita-dōri,白南北通り,local,62.8,7.5,2,30.0,False,0.0009
17828,Shiro-MinamiKita-dōri,白南北通り,local,63.4,7.5,2,30.0,False,0.001
17829,Shiro-MinamiKita-dōri,白南北通り,local,64.0,7.5,2,30.0,False,0.001
17830,Shiro-MinamiKita-dōri,白南北通り,local,64.5,7.5,2,30.0,False,0.001
17831,Shiro-MinamiKita-dōri,白南北通り,local,64.8,7.5,2,30.0,False,0.001
17832,Shiro-MinamiKita-dōri,白南北通り,local,64.9,7.5,2,30.0,False,0.001
17833,Shiro-MinamiKita-dōri,白南北通り,local,64.8,7.5,2,30.0,False,0.0011
17834,Shiro-MinamiKita-dōri,白南北通り,local,64.5,7.5,2,30.0,False,0.0011
17835,Shiro-MinamiKita-dōri,白南北通り,local,64.0,7.5,2,30.0,False,0.0008
17836,Shiro-MinamiKita-dōri,白南北通り,local,63.4,7.5,2,30.0,False,0.0032
17837,Shiro-MinamiKita-dōri,白南北通り,local,62.8,7.5,2,30.0,False,0.0059
17838,Shiro-MinamiKita-dōri,白南北通り,local,36.9,7.5,2,30.0,False,0.0028
17839,Higashi-HoshiMatsu-dōri,東星松通り,local,63.0,7.5,2,30.0,False,0.0001
17840,Higashi-HoshiMatsu-dōri,東星松通り,local,62.5,7.5,2,30.0,False,0.0045
17841,Higashi-HoshiMatsu-dōri,東星松通り,collector,62.1,13.0,2,40.0,False,0.0214
17842,Higashi-HoshiMatsu-dōri,東星松通り,collector,61.9,13.0,2,40.0,False,0.0171
17843,Higashi-HoshiMatsu-dōri,東星松通り,local,61.5,7.5,2,30.0,False,0.0003
17844,Higashi-HoshiMatsu-dōri,東星松通り,local,61.0,7.5,2,30.0,False,0.0002
17845,Higashi-HoshiMatsu-dōri,東星松通り,local,60.4,7.5,2,30.0,False,0.0004
17846,Higashi-HoshiMatsu-dōri,東星松通り,local,59.9,7.5,2,30.0,False,0.0047
17847,Higashi-HoshiMatsu-dōri,東星松通り,local,59.6,7.5,2,30.0,False,0.0044
17848,Higashi-HoshiMatsu-dōri,東星松通り,local,59.4,7.5,2,30.0,False,0.0001
17849,Higashi-HoshiMatsu-dōri,東星松通り,local,59.4,7.5,2,30.0,False,0.0099
17850,Higashi-HoshiMatsu-dōri,東星松通り,local,59.6,7.5,2,30.0,False,0.0099
17851,Higashi-HoshiMatsu-dōri,東星松通り,local,59.9,7.5,2,30.0,False,0.0099
17852,Higashi-HoshiMatsu-dōri,東星松通り,local,60.4,7.5,2,30.0,False,0.0099
17853,Higashi-HoshiMatsu-dōri,東星松通り,local,61.0,7.5,2,30.0,False,0.0001
17854,Higashi-HoshiMatsu-dōri,東星松通り,local,61.5,7.5,2,30.0,False,0.0001
