firm_id,name,name_ja,sector,size_class,employees,machi,x,y,founded,revenue_myen
21433,Soto Trading,外商店,wholesale_retail,large,59,tsukimachi-04,-2074.7,3712.9,1987,1518.1
21434,Haru Care,春福祉,healthcare_welfare,micro,2,tsukimachi-04,-2788.1,3953.6,1960,35.5
21435,Kita Care,北福祉,healthcare_welfare,micro,1,tsukimachi-04,-2022.9,3789.7,1985,19.1
21436,Ō Care,大福祉,healthcare_welfare,large,73,tsukimachi-04,-2113.1,3631.2,2009,1463.5
21437,Hon Dining,本食堂,accommodation_food,micro,3,tsukimachi-04,-2595.8,4077.4,1959,38.9
21438,Nishi Dining,西食堂,accommodation_food,medium,44,tsukimachi-04,-2847.8,4103.0,1978,892.1
21439,Midori Trading,緑商店,wholesale_retail,micro,2,tsukimachi-04,-2518.1,3950.0,1978,48.3
21440,Asa Trading,朝商店,wholesale_retail,medium,49,tsukimachi-04,-1846.0,3755.0,2018,1161.8
21441,Yū Dining,夕食堂,accommodation_food,small,5,tsukimachi-04,-1952.9,4005.5,1969,61.9
21442,Kurenai Dining,紅食堂,accommodation_food,micro,2,tsukimachi-04,-2524.8,3663.3,1970,35.0
21443,Kami Dining,上食堂,accommodation_food,micro,1,tsukimachi-04,-2975.0,3955.7,1993,16.8
21444,Asa Dining,朝食堂,accommodation_food,micro,1,tsukimachi-04,-2647.1,4207.6,1996,21.0
21445,Shiro Dining,白食堂,accommodation_food,medium,14,tsukimachi-04,-2598.9,3566.0,2001,210.4
21446,Naka Care,中福祉,healthcare_welfare,micro,1,tsukimachi-04,-1943.6,4233.3,1971,19.6
21447,Soto Care,外福祉,healthcare_welfare,micro,1,tsukimachi-04,-1971.6,3604.5,2002,20.8
21448,Aki Care,秋福祉,healthcare_welfare,medium,10,tsukimachi-04,-2595.0,4005.4,1971,132.2
21449,Shiro Dining,白食堂,accommodation_food,micro,1,tsukimachi-04,-2165.4,3992.7,1966,17.4
21450,Naka Dining,中食堂,accommodation_food,micro,1,tsukimachi-04,-2726.8,4068.3,1954,20.9
21451,Minami Care,南福祉,healthcare_welfare,medium,36,tsukimachi-04,-1886.7,3715.9,1964,502.0
21452,Aki Dining,秋食堂,accommodation_food,medium,11,tsukimachi-04,-2572.5,3832.3,1978,153.5
21453,Kami Dining,上食堂,accommodation_food,small,9,tsukimachi-04,-2361.0,4106.2,1964,144.9
21454,Ao Trading,青商店,wholesale_retail,micro,1,tsukimachi-04,-2285.2,4271.0,2013,23.6
21455,Midori Trading,緑商店,wholesale_retail,medium,30,tsukimachi-04,-1962.0,4005.5,2015,702.0
21456,Kurenai Dining,紅食堂,accommodation_food,large,95,tsukimachi-04,-2735.8,3917.8,2028,1160.4
21457,Naka Care,中福祉,healthcare_welfare,medium,14,tsukimachi-04,-2395.4,4134.4,2010,269.2
21458,Ō Trading,大商店,wholesale_retail,medium,27,tsukimachi-04,-2476.2,4089.0,2004,631.5
21459,Shin Care,新福祉,healthcare_welfare,medium,20,tsukimachi-04,-2431.2,3530.2,1987,281.8
21460,Soto Care,外福祉,healthcare_welfare,medium,19,tsukimachi-04,-2518.2,3544.3,1983,321.2
21461,Kurenai Trading,紅商店,wholesale_retail,micro,1,tsukimachi-04,-2616.0,3580.5,2004,23.5
21462,Ko Trading,小商店,wholesale_retail,micro,2,tsukimachi-04,-2609.6,3508.0,1997,60.9
21463,Ao Trading,青商店,wholesale_retail,micro,3,tsukimachi-04,-2291.4,3848.7,2000,78.1
21464,Kurenai Trading,紅商店,wholesale_retail,large,77,tsukimachi-04,-2647.5,3710.8,1986,2120.0
21465,Haru Care,春福祉,healthcare_welfare,large,181,tsukimachi-04,-1885.8,3823.1,2027,3246.1
21466,TakaSakura Dining,高食堂,accommodation_food,micro,2,tsukimachi-04,-1942.0,3601.6,1978,27.7
21467,Soto Dining,外食堂,accommodation_food,micro,1,tsukimachi-04,-2796.1,3433.3,2011,17.8
21468,Higashi Dining,東食堂,accommodation_food,medium,28,tsukimachi-04,-2617.4,3867.4,2023,518.6
21469,Asa Dining,朝食堂,accommodation_food,micro,1,tsukimachi-04,-2347.1,3516.3,2015,14.9
21470,Haru Dining,春食堂,accommodation_food,micro,1,tsukimachi-04,-2181.9,4330.5,2003,12.8
21471,Higashi Dining,東食堂,accommodation_food,small,6,tsukimachi-04,-2451.9,4252.5,1983,113.4
21472,Nishi Dining,西食堂,accommodation_food,micro,4,tsukimachi-04,-2344.7,3917.3,2028,60.8
21473,Aki Trading,秋商店,wholesale_retail,medium,18,tsukimachi-04,-2081.1,4262.4,1985,422.8
21474,Asa Dining,朝食堂,accommodation_food,small,9,tsukimachi-04,-2765.2,3466.0,1999,151.5
21475,Midori Dining,緑食堂,accommodation_food,micro,1,tsukimachi-04,-2717.6,3585.1,2007,13.7
21476,Hon Dining,本食堂,accommodation_food,medium,19,tsukimachi-04,-2656.1,3639.2,1989,242.7
21477,Midori Trading,緑商店,wholesale_retail,medium,37,tsukimachi-04,-2135.8,3579.4,1979,1039.2
21478,Shimo Dining,下食堂,accommodation_food,small,5,tsukimachi-04,-2643.7,3577.2,1963,62.0
21479,Midori Dining,緑食堂,accommodation_food,micro,1,tsukimachi-04,-2028.4,3771.0,1977,17.2
21480,Haru Dining,春食堂,accommodation_food,micro,1,tsukimachi-04,-2358.2,3990.7,1939,12.0
21481,Ko Dining,小食堂,accommodation_food,micro,2,tsukimachi-04,-2609.6,3508.0,1981,29.7
21482,Kami Works,上製作所,manufacturing,micro,2,tsukimachi-04,-2756.3,3430.9,1973,40.8
21483,Asa Dining,朝食堂,accommodation_food,medium,20,tsukimachi-04,-1943.4,3683.4,2000,382.2
21484,Shimo Works,下製作所,manufacturing,small,7,tsukimachi-04,-2489.2,4004.9,1993,149.7
21485,Nishi Works,西製作所,manufacturing,micro,4,tsukimachi-04,-2421.7,4241.2,1985,93.9
21486,Ō Works,大製作所,manufacturing,micro,2,tsukimachi-04,-2708.1,3779.0,1999,52.9
21487,Ao Works,青製作所,manufacturing,micro,1,tsukimachi-04,-2069.5,3933.4,1996,27.0
21488,Ao Works,青製作所,manufacturing,medium,37,tsukimachi-04,-1803.7,4061.7,1976,798.0
21489,Kurenai Trading,紅商店,wholesale_retail,micro,1,tsukimachi-04,-2167.6,4204.1,2007,20.3
21490,Soto Trading,外商店,wholesale_retail,micro,1,tsukimachi-04,-1953.0,3933.3,1974,23.2
21491,Nishi Trading,西商店,wholesale_retail,small,5,tsukimachi-04,-2161.8,4274.8,1982,137.2
21492,Shiro Dining,白食堂,accommodation_food,medium,43,tsukimachi-04,-2958.6,3943.7,1983,759.1
21493,Kami Trading,上商店,wholesale_retail,small,5,tsukimachi-04,-2188.1,3844.2,1947,120.7
21494,Aki Trading,秋商店,wholesale_retail,large,54,tsukimachi-04,-2167.2,3918.8,1988,1646.9
21495,Minami Works,南製作所,manufacturing,micro,1,tsukimachi-04,-2518.2,3530.4,2000,27.0
21496,Higashi Works,東製作所,manufacturing,micro,1,tsukimachi-04,-2562.5,3388.4,1970,16.7
21497,Ko Works,小製作所,manufacturing,small,5,tsukimachi-04,-2354.6,3879.0,1986,122.5
21498,Kita Works,北製作所,manufacturing,medium,18,tsukimachi-04,-1903.2,4464.3,1966,409.6
21499,Soto Dining,外食堂,accommodation_food,medium,12,tsukimachi-04,-2109.0,3921.9,1969,180.9
21500,Kami Care,上福祉,healthcare_welfare,micro,2,tsukimachi-04,-2044.9,3601.2,1978,27.1
21501,Soto Dining,外食堂,accommodation_food,micro,1,tsukimachi-04,-2637.6,3953.1,1945,15.9
21502,Yū Care,夕福祉,healthcare_welfare,micro,1,tsukimachi-04,-1853.0,3980.5,1996,12.6
21503,Ao Dining,青食堂,accommodation_food,micro,1,tsukimachi-04,-2105.3,4261.0,2000,15.7
21504,Soto Care,外福祉,healthcare_welfare,large,226,tsukimachi-04,-2349.2,4105.0,1993,2965.6
21505,Asa Dining,朝食堂,accommodation_food,micro,1,tsukimachi-04,-2292.8,3627.6,1974,12.3
21506,Kami Works,上製作所,manufacturing,micro,1,tsukimachi-04,-2632.8,3636.9,1986,22.8
21507,Higashi Dining,東食堂,accommodation_food,micro,1,tsukimachi-04,-1920.1,4028.3,2032,20.2
21508,Ō Works,大製作所,manufacturing,micro,1,tsukimachi-04,-2279.7,3920.6,2026,26.3
21509,Shin Dining,新食堂,accommodation_food,micro,2,tsukimachi-04,-2087.8,3954.7,2006,29.5
21510,Aki Works,秋製作所,manufacturing,micro,3,tsukimachi-04,-1844.2,3942.1,1964,59.3
21511,Aki Dining,秋食堂,accommodation_food,small,9,tsukimachi-04,-1803.7,4061.7,1960,152.7
21512,Shimo Works,下製作所,manufacturing,micro,1,tsukimachi-04,-1980.6,3864.7,1978,24.6
21513,Shin Trading,新商店,wholesale_retail,medium,29,tsukimachi-04,-2135.4,3801.1,1984,679.3
21514,Kita Works,北製作所,manufacturing,micro,1,tsukimachi-04,-2380.0,3915.8,1986,21.9
21515,Asa Works,朝製作所,manufacturing,micro,1,tsukimachi-04,-2236.2,3747.8,2029,20.0
21516,Ko Works,小製作所,manufacturing,large,57,tsukimachi-04,-2156.0,3529.8,1994,1512.9
21517,Aki Dining,秋食堂,accommodation_food,small,8,tsukimachi-04,-2577.0,3965.8,1985,153.0
21518,Shiro Dining,白食堂,accommodation_food,small,9,tsukimachi-04,-2975.0,3955.7,1997,118.1
21519,Shin Dining,新食堂,accommodation_food,micro,1,tsukimachi-04,-2175.6,3597.8,1991,15.8
21520,Shimo Dining,下食堂,accommodation_food,micro,2,tsukimachi-04,-2429.4,3650.4,1974,35.3
21521,Aki Dining,秋食堂,accommodation_food,small,5,tsukimachi-04,-2605.1,3667.3,1994,60.0
21522,Shin Trading,新商店,wholesale_retail,micro,1,tsukimachi-04,-1889.1,3588.3,1964,21.0
21523,Kurenai Trading,紅商店,wholesale_retail,medium,11,tsukimachi-04,-2381.6,3792.9,1977,317.2
21524,Yū Dining,夕食堂,accommodation_food,medium,17,tsukimachi-04,-2503.0,3977.4,1993,279.4
21525,Shiro Trading,白商店,wholesale_retail,medium,42,tsukimachi-04,-1926.4,4274.9,1982,836.6
21526,Yū Dining,夕食堂,accommodation_food,small,8,tsukimachi-04,-2044.9,3922.5,2013,133.5
21527,Midori Dining,緑食堂,accommodation_food,medium,11,tsukimachi-04,-2353.8,3864.6,1956,147.3
21528,Soto Works,外製作所,manufacturing,medium,10,tsukimachi-04,-2105.3,3741.4,1990,177.5
21529,Naka Dining,中食堂,accommodation_food,micro,1,tsukimachi-04,-2578.4,3394.5,1958,14.0
21530,Ao Dining,青食堂,accommodation_food,large,62,tsukimachi-04,-2334.0,3530.5,1978,1261.9
21531,Shiro Works,白製作所,manufacturing,micro,4,tsukimachi-04,-1840.2,4139.6,1993,112.1
21532,Soto Works,外製作所,manufacturing,medium,21,tsukimachi-04,-2266.9,4315.0,1967,533.7
21533,Shimo Trading,下商店,wholesale_retail,micro,3,tsukimachi-04,-2095.2,3577.1,2008,75.6
21534,HoshiHiro Trading,星商店,wholesale_retail,micro,1,tsukimachi-04,-2098.4,3629.6,2008,25.2
21535,Higashi Trading,東商店,wholesale_retail,micro,1,tsukimachi-04,-2251.6,4355.4,2016,25.1
21536,Yū Trading,夕商店,wholesale_retail,medium,22,tsukimachi-04,-2137.1,3589.6,1978,632.3
21537,Asa Works,朝製作所,manufacturing,micro,1,tsukimachi-04,-2259.2,3888.8,2006,25.5
21538,Kami Works,上製作所,manufacturing,micro,4,tsukimachi-04,-2320.8,4305.4,1991,96.8
21539,Kami Works,上製作所,manufacturing,medium,21,tsukimachi-04,-2739.6,3651.5,2009,511.4
21540,Ō Trading,大商店,wholesale_retail,medium,13,tsukimachi-04,-1920.9,3889.0,2032,308.3
21541,Ao Works,青製作所,manufacturing,micro,1,tsukimachi-04,-2618.5,3919.1,1965,22.7
21542,Aki Works,秋製作所,manufacturing,medium,30,tsukimachi-04,-1908.0,3731.5,1992,670.0
21543,Naka Trading,中商店,wholesale_retail,small,7,tsukimachi-04,-2240.9,4254.5,1974,128.3
21544,Shimo Trading,下商店,wholesale_retail,micro,1,tsukimachi-04,-1869.6,3643.9,1981,31.3
21545,Higashi Trading,東商店,wholesale_retail,micro,1,tsukimachi-04,-2677.5,3594.0,1985,18.5
21546,Asa Dining,朝食堂,accommodation_food,micro,2,tsukimachi-04,-2551.2,3388.4,2000,28.4
21547,Aki Trading,秋商店,wholesale_retail,micro,1,tsukimachi-04,-2149.9,3631.3,1983,27.5
21548,Shiro Trading,白商店,wholesale_retail,micro,3,tsukimachi-04,-2319.9,3957.0,1949,71.2
21549,Ao Dining,青食堂,accommodation_food,micro,1,tsukimachi-04,-1957.0,4042.5,2000,14.1
21550,Higashi Dining,東食堂,accommodation_food,medium,27,tsukimachi-04,-2763.9,3973.1,1994,483.5
21551,Naka Trading,中商店,wholesale_retail,micro,4,tsukimachi-04,-2044.9,3922.5,1993,75.7
21552,Haru Trading,春商店,wholesale_retail,small,7,tsukimachi-04,-2390.7,4033.9,1938,132.9
21553,Kurenai Trading,紅商店,wholesale_retail,micro,3,tsukimachi-04,-2321.6,3861.3,2000,93.8
21554,Nishi Trading,西商店,wholesale_retail,micro,2,tsukimachi-04,-2102.3,4013.1,1983,59.4
21555,Haru Works,春製作所,manufacturing,micro,2,tsukimachi-04,-2469.5,4229.8,1999,53.3
21556,Shiro Trading,白商店,wholesale_retail,large,90,tsukimachi-04,-1898.3,3859.8,1986,2294.6
21557,Kita Works,北製作所,manufacturing,large,62,tsukimachi-04,-2239.2,4077.0,1973,1395.4
21558,Asa Dining,朝食堂,accommodation_food,medium,21,tsukimachi-04,-2518.2,3530.4,1995,310.4
21559,Kurenai Dining,紅食堂,accommodation_food,micro,1,tsukimachi-04,-2166.6,4301.3,1998,13.3
21560,Yū Dining,夕食堂,accommodation_food,medium,21,tsukimachi-04,-2352.5,3557.8,1997,415.1
21561,Soto Dining,外食堂,accommodation_food,micro,1,tsukimachi-04,-2716.5,3793.8,2027,19.2
21562,Haru Dining,春食堂,accommodation_food,micro,2,tsukimachi-04,-2308.2,4293.2,1971,40.7
21563,Soto Dining,外食堂,accommodation_food,micro,1,tsukimachi-04,-2049.9,3760.1,1985,19.2
21564,Ao Dining,青食堂,accommodation_food,micro,3,tsukimachi-04,-1959.9,3848.7,2005,49.6
21565,Ō Dining,大食堂,accommodation_food,micro,4,tsukimachi-04,-2787.7,4076.9,2028,77.3
21566,Minami Dining,南食堂,accommodation_food,micro,1,tsukimachi-04,-2117.3,4319.9,1968,16.1
21567,Yū Works,夕製作所,manufacturing,micro,1,tsukimachi-04,-2023.5,3571.8,1980,20.0
21568,Asa Dining,朝食堂,accommodation_food,micro,2,tsukimachi-04,-1951.2,3771.9,1996,30.6
21569,Kita Works,北製作所,manufacturing,medium,11,tsukimachi-04,-2204.3,3560.4,1980,221.4
21570,Soto Dining,外食堂,accommodation_food,micro,1,tsukimachi-04,-2853.5,4091.4,2000,17.5
21571,Ō Dining,大食堂,accommodation_food,small,7,tsukimachi-04,-1863.4,4168.8,1981,133.2
21572,Kami Care,上福祉,healthcare_welfare,medium,26,tsukimachi-04,-2799.8,4095.4,2032,342.8
21573,Aki Dining,秋食堂,accommodation_food,medium,34,tsukimachi-04,-2287.9,3563.3,1988,411.5
21574,Kami Works,上製作所,manufacturing,micro,1,tsukimachi-04,-1980.6,3864.7,1986,25.6
21575,Higashi Works,東製作所,manufacturing,medium,44,tsukimachi-04,-2016.6,3845.9,1980,905.8
21576,Ao Logistics,青運輸,transport_postal,medium,40,tsukimachi-04,-2518.8,4009.5,2011,525.4
21577,Yū Trading,夕商店,wholesale_retail,small,7,tsukimachi-04,-2153.2,4227.6,1972,128.5
21578,Haru Care,春福祉,healthcare_welfare,small,7,tsukimachi-04,-2223.1,3912.0,1968,89.1
21579,Kami Trading,上商店,wholesale_retail,medium,15,tsukimachi-04,-2357.1,4131.9,1971,312.0
21580,Hon Care,本福祉,healthcare_welfare,micro,1,tsukimachi-04,-2441.7,3662.3,1966,16.6
21581,Yū Care,夕福祉,healthcare_welfare,micro,1,tsukimachi-04,-2806.8,3848.3,1991,19.9
21582,Shiro Care,白福祉,healthcare_welfare,small,9,tsukimachi-04,-2850.8,4059.3,1985,170.5
21583,Ō Dining,大食堂,accommodation_food,micro,4,tsukimachi-04,-2275.2,4336.6,2007,81.3
21584,Yū Trading,夕商店,wholesale_retail,micro,1,tsukimachi-04,-2722.8,4186.1,1996,21.5
21585,Midori Care,緑福祉,healthcare_welfare,micro,1,tsukimachi-04,-1940.3,4335.3,2007,13.0
21586,Aki Dining,秋食堂,accommodation_food,micro,1,tsukimachi-04,-2282.6,3682.9,1964,18.3
21587,Ō Trading,大商店,wholesale_retail,medium,15,tsukimachi-04,-2794.8,3664.5,1977,393.4
21588,Soto Care,外福祉,healthcare_welfare,large,118,tsukimachi-04,-1966.4,3805.7,1976,2194.9
21589,Yū Dining,夕食堂,accommodation_food,micro,1,tsukimachi-04,-1973.0,4020.9,1992,16.0
21590,Kurenai Dining,紅食堂,accommodation_food,micro,1,tsukimachi-04,-2585.0,4165.2,1998,16.1
21591,Shiro Dining,白食堂,accommodation_food,small,7,tsukimachi-04,-2108.2,3531.3,1967,100.8
21592,Shimo Logistics,下運輸,transport_postal,micro,1,tsukimachi-04,-2809.9,4151.5,2017,20.6
21593,Yū Logistics,夕運輸,transport_postal,micro,1,tsukimachi-04,-2444.9,3490.0,1953,19.0
21594,TenYama Works,天製作所,manufacturing,medium,10,tsukimachi-04,-2528.3,4024.0,1974,179.6
21595,Soto Logistics,外運輸,transport_postal,micro,1,tsukimachi-04,-2866.3,3919.9,1985,13.1
21596,Nishi Logistics,西運輸,transport_postal,medium,17,tsukimachi-04,-2769.5,4096.9,2002,328.5
21597,Hon Dining,本食堂,accommodation_food,medium,29,tsukimachi-04,-2708.1,3763.8,1982,358.2
21598,Minami Trading,南商店,wholesale_retail,small,5,tsukimachi-04,-2069.5,3933.4,1953,120.4
21599,Asa Works,朝製作所,manufacturing,small,6,tsukimachi-04,-2161.9,4343.3,1971,105.5
21600,Nishi Trading,西商店,wholesale_retail,micro,2,tsukimachi-04,-2292.8,3627.6,1999,42.1
21601,Haru Trading,春商店,wholesale_retail,micro,3,tsukimachi-04,-2341.3,4118.7,1996,92.5
21602,Midori Works,緑製作所,manufacturing,micro,1,tsukimachi-04,-2735.9,3863.7,1994,27.3
21603,Naka Works,中製作所,manufacturing,micro,3,tsukimachi-04,-2213.5,4018.0,2003,77.0
21604,Shiro Trading,白商店,wholesale_retail,micro,2,tsukimachi-04,-2102.2,3780.5,1983,42.2
21605,Ko Logistics,小運輸,transport_postal,small,8,tsukimachi-04,-2595.0,4005.4,1967,96.2
21606,Haru Trading,春商店,wholesale_retail,micro,1,tsukimachi-04,-1887.4,3541.6,2006,29.4
21607,Shin Works,新製作所,manufacturing,micro,1,tsukimachi-04,-2833.0,4131.3,2028,20.8
21608,Asa Trading,朝商店,wholesale_retail,micro,4,tsukimachi-04,-1808.2,3748.0,2020,99.0
21609,Midori Works,緑製作所,manufacturing,micro,1,tsukimachi-04,-2500.7,3602.6,1972,17.1
21610,Higashi Works,東製作所,manufacturing,micro,3,tsukimachi-04,-1807.9,3771.2,1929,49.9
21611,Asa Trading,朝商店,wholesale_retail,micro,1,tsukimachi-04,-1846.0,3755.0,1969,23.9
21612,Ao Works,青製作所,manufacturing,medium,15,tsukimachi-04,-2346.3,3809.6,1999,340.4
21613,KamiShima Trading,神商店,wholesale_retail,small,7,tsukimachi-04,-1841.8,4077.6,2032,174.0
21614,Ō Logistics,大運輸,transport_postal,medium,11,tsukimachi-04,-2645.3,3373.0,1965,155.6
21615,Hon Dining,本食堂,accommodation_food,medium,23,tsukimachi-04,-2908.6,3928.2,1990,452.5
21616,Ō Trading,大商店,wholesale_retail,micro,1,tsukimachi-04,-2880.8,3906.2,1960,23.8
21617,Kita Trading,北商店,wholesale_retail,small,9,tsukimachi-04,-2401.7,3589.2,1992,195.7
21618,Nishi Logistics,西運輸,transport_postal,small,6,tsukimachi-04,-2010.9,3652.6,1990,124.0
21619,Shiro Works,白製作所,manufacturing,small,5,tsukimachi-04,-2929.3,3958.8,1995,127.2
21620,Kurenai Trading,紅商店,wholesale_retail,micro,3,tsukimachi-04,-1984.6,3542.9,1974,90.5
21621,Shiro Logistics,白運輸,transport_postal,medium,26,tsukimachi-04,-1953.0,3933.3,1985,533.7
21622,Minami Works,南製作所,manufacturing,micro,1,tsukimachi-04,-2068.4,3730.7,1979,24.5
21623,Hon Trading,本商店,wholesale_retail,micro,1,tsukimachi-04,-2787.7,3750.9,1983,22.0
21624,Higashi Works,東製作所,manufacturing,medium,13,tsukimachi-04,-2193.4,4077.2,1984,224.3
21625,Ao Trading,青商店,wholesale_retail,micro,1,tsukimachi-04,-2116.2,4123.1,1950,19.5
21626,Naka Trading,中商店,wholesale_retail,micro,1,tsukimachi-04,-2185.7,4058.9,1967,19.8
21627,Kurenai Trading,紅商店,wholesale_retail,medium,20,tsukimachi-04,-2137.6,4260.0,2007,576.3
21628,Midori Construction,緑建設,construction,micro,1,tsukimachi-04,-2725.0,3538.9,1984,15.8
21629,Yū Construction,夕建設,construction,medium,30,tsukimachi-04,-2580.9,3832.3,1990,546.0
21630,Nishi Dining,西食堂,accommodation_food,micro,1,tsukimachi-04,-2816.4,4199.4,1969,13.1
21631,Ao Dining,青食堂,accommodation_food,medium,13,tsukimachi-04,-2819.6,3986.6,1957,191.9
21632,Ao Works,青製作所,manufacturing,micro,2,tsukimachi-04,-2052.3,3732.2,1994,40.4
21633,Shin Works,新製作所,manufacturing,micro,3,tsukimachi-04,-2962.1,3958.1,2029,75.8
21634,Haru Works,春製作所,manufacturing,micro,1,tsukimachi-04,-1903.2,4464.3,2011,25.4
21635,Soto Works,外製作所,manufacturing,small,6,tsukimachi-04,-2367.7,3860.1,1978,153.1
21636,Ō Dining,大食堂,accommodation_food,large,90,tsukimachi-04,-2598.0,4186.6,2032,1484.9
21637,Soto Trading,外商店,wholesale_retail,micro,2,tsukimachi-04,-2280.8,3645.7,1968,56.6
21638,Ō Logistics,大運輸,transport_postal,small,7,tsukimachi-04,-2535.7,3725.7,2027,89.1
21639,Yū Trading,夕商店,wholesale_retail,micro,1,tsukimachi-04,-2472.0,3488.9,1985,22.9
21640,Shin Works,新製作所,manufacturing,major,900,tsukimachi-04,-2234.1,3611.5,1953,24502.9
21641,Shiro Trading,白商店,wholesale_retail,small,9,tsukimachi-04,-2063.5,3891.2,1980,172.2
21642,Kurenai Logistics,紅運輸,transport_postal,small,5,tsukimachi-04,-2361.5,3668.3,2025,69.6
21643,Shin Trading,新商店,wholesale_retail,micro,3,tsukimachi-04,-2423.2,3676.7,2000,77.8
21644,Shiro Logistics,白運輸,transport_postal,medium,15,tsukimachi-04,-2821.3,3450.5,1981,245.7
21645,Nishi Trading,西商店,wholesale_retail,micro,3,tsukimachi-04,-2095.5,3795.4,2032,61.9
21646,Minami Construction,南建設,construction,micro,2,tsukimachi-04,-2061.9,3662.9,1993,25.4
21647,Shiro Construction,白建設,construction,medium,12,tsukimachi-04,-2148.2,4346.4,2018,234.0
21648,Ō Trading,大商店,wholesale_retail,small,5,tsukimachi-04,-2561.4,4274.1,2003,146.0
21649,Hon Trading,本商店,wholesale_retail,micro,1,tsukimachi-04,-2346.6,3597.0,1993,19.6
21650,Ō Trading,大商店,wholesale_retail,medium,13,tsukimachi-04,-2670.3,3423.3,1943,356.0
21651,Asa Logistics,朝運輸,transport_postal,micro,1,tsukimachi-04,-2069.5,3933.4,1990,12.6
21652,Ko Logistics,小運輸,transport_postal,micro,1,tsukimachi-04,-1821.9,4176.3,1980,19.4
21653,Yū Construction,夕建設,construction,micro,1,tsukimachi-04,-2522.4,3832.1,1968,20.0
21654,Shin Logistics,新運輸,transport_postal,micro,1,tsukimachi-04,-2575.0,3553.9,1985,12.8
21655,Nishi Construction,西建設,construction,micro,1,tsukimachi-04,-1840.5,4179.1,1978,16.3
21656,Haru Logistics,春運輸,transport_postal,medium,21,tsukimachi-04,-2489.2,3918.4,1993,270.0
21657,Minami Construction,南建設,construction,large,153,tsukimachi-04,-2632.8,3636.9,2007,1923.3
21658,Yū Trading,夕商店,wholesale_retail,small,7,tsukimachi-04,-2665.1,3997.4,1925,150.6
21659,UmiHigashi Care,海福祉,healthcare_welfare,medium,10,tsukimachi-04,-2658.5,3474.3,2032,134.3
21660,Nishi Trading,西商店,wholesale_retail,small,9,tsukimachi-04,-2833.3,4058.5,2006,218.8
21661,Nishi Care,西福祉,healthcare_welfare,micro,1,tsukimachi-04,-2717.5,3989.0,1989,12.1
21662,Ao Logistics,青運輸,transport_postal,micro,1,tsukimachi-04,-2049.3,3860.8,2015,15.4
21663,Asa Trading,朝商店,wholesale_retail,micro,2,tsukimachi-04,-2877.8,3941.8,1954,42.0
21664,Minami Care,南福祉,healthcare_welfare,micro,1,tsukimachi-04,-1811.7,3917.2,2026,21.0
21665,Aki Logistics,秋運輸,transport_postal,small,5,tsukimachi-04,-2549.9,4146.5,1997,84.7
21666,Soto Care,外福祉,healthcare_welfare,medium,36,tsukimachi-04,-1851.6,3890.8,1953,654.7
21667,Ao Trading,青商店,wholesale_retail,micro,4,tsukimachi-04,-2444.1,3897.1,1991,74.5
21668,Midori Logistics,緑運輸,transport_postal,medium,15,tsukimachi-04,-1890.2,4105.3,1992,255.1
21669,Shin Trading,新商店,wholesale_retail,micro,2,tsukimachi-04,-2769.2,3934.7,1974,57.1
21670,Shiro Trading,白商店,wholesale_retail,micro,4,tsukimachi-04,-2160.5,4157.8,1973,118.7
21671,Shimo Trading,下商店,wholesale_retail,micro,3,tsukimachi-04,-2734.6,3882.6,2032,84.5
21672,Hon Trading,本商店,wholesale_retail,micro,1,tsukimachi-04,-2556.2,3511.6,2026,24.8
21673,Hon Trading,本商店,wholesale_retail,micro,1,tsukimachi-04,-2728.6,4040.7,2006,31.5
21674,Ko Trading,小商店,wholesale_retail,medium,16,tsukimachi-04,-2502.6,4024.1,1994,501.9
21675,Kurenai Logistics,紅運輸,transport_postal,medium,30,tsukimachi-04,-2425.5,4024.3,2010,441.4
21676,Naka Trading,中商店,wholesale_retail,micro,1,tsukimachi-04,-2784.0,3510.7,1996,27.1
21677,Nishi Trading,西商店,wholesale_retail,small,6,tsukimachi-04,-1867.4,4417.5,1976,112.1
21678,Haru Dining,春食堂,accommodation_food,micro,1,tsukimachi-04,-2722.4,3917.8,1990,21.0
21679,Haru Care,春福祉,healthcare_welfare,small,9,tsukimachi-04,-2518.1,3950.0,1964,164.2
21680,Shiro Dining,白食堂,accommodation_food,micro,2,tsukimachi-04,-3033.6,3911.0,1974,25.1
21681,Kita Dining,北食堂,accommodation_food,large,102,tsukimachi-04,-2805.8,3525.2,2007,1565.2
21682,Shiro Trading,白商店,wholesale_retail,micro,1,tsukimachi-04,-2289.2,3598.9,1988,28.9
21683,Hon Trading,本商店,wholesale_retail,micro,1,tsukimachi-04,-2880.8,3906.2,1992,22.5
21684,ShioUmi Trading,潮商店,wholesale_retail,micro,1,tsukimachi-04,-2673.5,3981.2,2016,20.9
21685,Nishi Trading,西商店,wholesale_retail,small,6,tsukimachi-04,-2686.6,4055.2,1987,127.8
21686,Midori Care,緑福祉,healthcare_welfare,micro,1,tsukimachi-04,-2099.5,3645.9,1973,12.3
21687,Kurenai Care,紅福祉,healthcare_welfare,micro,1,tsukimachi-04,-2483.5,4149.9,1960,18.7
21688,Ko Care,小福祉,healthcare_welfare,medium,25,tsukimachi-04,-2080.6,3538.5,1981,354.4
21689,Yū Trading,夕商店,wholesale_retail,medium,11,tsukimachi-04,-2558.2,3562.4,1994,266.8
